       1    0.40824829   -0.28867513   -0.50000000    0.50000000    0.28867513   -0.40824829
       2   -0.40824829   -0.28867513    0.50000000    0.50000000   -0.28867513   -0.40824829
       3    0.40824829    0.57735027    0.00000000    0.00000000   -0.57735027   -0.40824829
       4   -0.40824829   -0.28867513   -0.50000000   -0.50000000   -0.28867513   -0.40824829
       5    0.40824829   -0.28867513    0.50000000   -0.50000000    0.28867513   -0.40824829
       6   -0.40824829    0.57735027    0.00000000    0.00000000    0.57735027   -0.40824829
